STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/9/2014 19:27,FM-16,FEW:02 42 SCT:04 50 BKN:07 70,7,,72,22.2,70,21.1,69,20.6,91,0,0,,29.76,,,,0.09,29.93,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/9/2014 19:51,FM-15,FEW:02 80 SCT:04 100,10,,71,21.7,68,20.2,67,19.4,87,0,0,,29.76,,,29.91,0.09,29.93,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/9/2014 20:51,FM-15,CLR:00,10,,73,22.8,70,21,68,20,84,0,0,,29.79,,,29.93,0,29.96,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/9/2014 21:51,FM-15,CLR:00,10,,73,22.8,68,19.9,65,18.3,76,6,350,,29.8,1,-0.06,29.94,0,29.97,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/9/2014 22:51,FM-15,FEW:02 32 SCT:04 45 BKN:07 120,10,,76,24.4,68,19.9,63,17.2,64,0,0,,29.82,,,29.96,0,29.99,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/9/2014 23:51,FM-15,SCT:04 42 BKN:07 55 BKN:07 110,10,,73,22.8,68,19.9,65,18.3,76,0,0,,29.82,,,29.96,0,29.99,88,71,80,3.7,,,,0,15,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/9/2014 23:59,SOD,,,,,,,,,,,,,,,,,,,,88,71,80,3.7,66,65,69,0,15,433,1929,RA:16,0.09,0,0,29.74,29.87,4.3,21,330,13,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 0:51,FM-15,FEW:02 49 SCT:04 60,10,,74,23.3,67,19.5,63,17.2,69,0,0,,29.83,1,-0.04,29.98,0,30,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 1:51,FM-15,CLR:00,10,,75,23.9,66,18.7,60,15.6,60,0,0,,29.84,,,29.98,0,30.01,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 2:51,FM-15,CLR:00,10,,74,23.3,65,18.6,60,15.6,62,0,0,,29.85,,,29.99,0,30.02,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 3:51,FM-15,CLR:00,10,,72,22.2,65,18.2,60,15.6,66,3,VRB,,29.86,3,-0.03,30.01,0,30.03,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 4:51,FM-15,CLR:00,10,,72,22.2,66,18.8,62,16.7,71,6,50,,29.88,,,30.02,0,30.05,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 5:51,FM-15,SCT:04 110,10,,72,22.2,65,18.2,60,15.6,66,6,30,,29.91,,,30.05,0,30.08,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 6:51,FM-15,FEW:02 110,10,,72,22.2,66,18.8,62,16.7,71,7,VRB,,29.93,3,-0.06,30.07,0,30.1,,,,,,,,,,433,1929,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 7:51,FM-15,BKN:07 100,10,,73,22.8,66,19,62,16.7,69,3,VRB,,29.95,,,30.09,0,30.12,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 8:51,FM-15,SCT:04 110,10,,74,23.3,67,19.5,63,17.2,69,5,VRB,,29.96,,,30.1,0,30.13,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 9:51,FM-15,SCT:04 75,10,,75,23.9,67,19.4,62,16.7,64,3,VRB,,29.97,1,,30.12,0,30.14,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 10:51,FM-15,CLR:00,10,,76,24.4,67,19.3,61,16.1,60,5,VRB,,29.97,,,30.12,0,30.14,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 11:51,FM-15,CLR:00,10,,78,25.6,67,19.3,60,15.6,54,5,VRB,,29.98,,,30.12,0,30.15,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 12:51,FM-15,BKN:07 70,10,,80,26.7,67,19.7,60,15.6,51,6,VRB,,29.97,8,,30.11,0,30.14,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 13:51,FM-15,CLR:00,10,,81,27.2,68,19.9,60,15.6,49,3,VRB,,29.95,,,30.09,0,30.12,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 14:51,FM-15,CLR:00,10,,81,27.2,69,20.5,62,16.7,53,3,VRB,,29.94,,,30.09,0,30.11,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 15:51,FM-15,CLR:00,10,,82,27.8,68,20.1,60,15.6,47,6,VRB,,29.94,6,,30.08,0,30.11,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 16:51,FM-15,CLR:00,10,,79,26.1,68,19.8,61,16.1,54,0,0,,29.94,,,30.08,0,30.11,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 17:51,FM-15,CLR:00,10,,76,24.4,66,19,60,15.6,58,6,VRB,,29.94,,,30.09,0,30.11,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 18:51,FM-15,CLR:00,10,,75,23.9,66,18.8,60,15.6,60,0,0,,29.97,3,,30.11,0,30.14,,,,,,,,,,433,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 19:51,FM-15,CLR:00,10,,75,23.9,66,18.8,60,15.6,60,,,,29.97,,,30.12,0,30.14,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 20:51,FM-15,BKN:07 100,10,,74,23.3,67,19.2,62,16.7,67,0,0,,29.98,,,30.12,0,30.15,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 21:51,FM-15,OVC:08 100,10,,75,23.9,67,19.4,62,16.7,64,0,0,,29.99,3,,30.13,0,30.16,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 22:51,FM-15,OVC:08 110,10,,74,23.3,67,19.2,62,16.7,67,0,0,,30,,,30.14,0,30.17,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 23:51,FM-15,BKN:07 70 BKN:07 90,10,,74,23.3,67,19.2,62,16.7,67,0,0,,29.99,,,30.13,0,30.16,83,72,78,1.6,,,,0,13,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/10/2014 23:59,SOD,,,,,,,,,,,,,,,,,,,,83,72,78,1.6,61,61,67,0,13,434,1928,,0,0,0,29.94,30.08,2.9,17,170,10,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 0:51,FM-15,BKN:07 110,10,,74,23.3,66,18.9,61,16.1,64,3,290,,29.99,8,,30.13,0,30.16,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 1:51,FM-15,CLR:00,10,,73,22.8,66,18.7,61,16.1,66,3,50,,29.99,,,30.13,0,30.16,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 2:51,FM-15,FEW:02 120,10,,74,23.3,67,19.2,62,16.7,67,3,30,,29.99,,,30.14,0,30.16,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 3:51,FM-15,FEW:02 110,10,,74,23.3,67,19.5,63,17.2,69,5,50,,30,3,,30.14,0,30.17,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 4:51,FM-15,FEW:02 70 FEW:02 110,10,,73,22.8,62,16.6,54,12.2,51,9,60,,30.02,,,30.16,0,30.19,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 5:51,FM-15,CLR:00,10,,72,22.2,63,17,56,13.3,57,5,VRB,,30.03,,,30.17,0,30.2,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 6:51,FM-15,OVC:08 120,10,,73,22.8,61,16.3,53,11.7,50,8,10,,30.05,3,,30.19,0,30.22,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 7:51,FM-15,FEW:02 80,10,,74,23.3,62,16.6,53,11.7,48,5,VRB,,30.06,,,30.2,0,30.23,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 8:51,FM-15,SCT:04 80,10,,76,24.4,64,17.5,55,12.8,48,5,VRB,,30.06,,,30.21,0,30.23,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 9:51,FM-15,CLR:00,10,,79,26.1,65,18.1,55,12.8,44,5,VRB,,30.06,0,,30.2,0,30.23,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 10:51,FM-15,CLR:00,10,,82,27.8,65,18.2,53,11.7,37,5,VRB,,30.06,,,30.2,0,30.23,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 11:51,FM-15,CLR:00,10,,83,28.3,66,18.9,55,12.8,38,6,VRB,,30.05,,,30.19,0,30.22,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 12:51,FM-15,CLR:00,10,,84,28.9,66,19.1,55,12.8,37,6,VRB,,30.04,8,,30.18,0,30.21,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 13:51,FM-15,CLR:00,10,,85,29.4,67,19.5,56,13.3,37,7,10,,30.04,,,30.18,0,30.21,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 14:51,FM-15,FEW:02 95,10,,84,28.9,67,19.6,57,13.9,40,6,60,,30.03,,,30.17,0,30.2,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 15:51,FM-15,SCT:04 65 SCT:04 95,10,,81,27.2,67,19.6,59,15,47,0,0,,30.03,5,,30.17,0,30.2,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 16:51,FM-15,BKN:07 70,10,,78,25.6,67,19.6,61,16.1,56,5,170,,30.03,,,30.17,0,30.2,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 17:51,FM-15,FEW:02 100,10,,77,25,68,19.8,62,16.7,60,0,0,,30.04,,,30.18,0,30.21,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 18:51,FM-15,SCT:04 75 OVC:08 100,10,,76,24.4,67,19.6,62,16.7,62,7,170,,30.05,3,,30.19,0,30.22,,,,,,,,,,434,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 19:51,FM-15,CLR:00,10,,74,23.3,67,19.5,63,17.2,69,0,0,,30.05,,,30.19,0,30.22,,,,,,,,,,435,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 20:51,FM-15,CLR:00,10,,73,22.8,66,19,62,16.7,69,0,0,,30.06,,,30.2,0,30.23,,,,,,,,,,435,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 21:51,FM-15,CLR:00,10,,72,22.2,65,18.5,61,16.1,68,0,0,,30.07,3,,30.21,0,30.24,,,,,,,,,,435,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 22:51,FM-15,CLR:00,10,,72,22.2,65,18.5,61,16.1,68,5,280,,30.08,,,30.22,0,30.25,,,,,,,,,,435,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 23:51,FM-15,CLR:00,10,,72,22.2,65,18.5,61,16.1,68,0,0,,30.09,,,30.23,0,30.26,86,71,78,1.5,,,,0,13,435,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/11/2014 23:59,SOD,,,,,,,,,,,,,,,,,,,,86,71,78,1.5,55,58,65,0,13,435,1928,,0,0,0,30.04,30.18,4,14,80,10,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/12/2014 0:51,FM-15,CLR:00,10,,72,22.2,66,18.8,62,16.7,71,0,0,,30.08,0,,30.23,0,30.25,,,,,,,,,,435,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/12/2014 1:51,FM-15,BKN:07 60,10,,72,22.2,65,18.5,61,16.1,68,0,0,,30.07,,,30.22,0,30.24,,,,,,,,,,435,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/12/2014 2:51,FM-15,FEW:02 60,10,,72,22.2,65,18.5,61,16.1,68,0,0,,30.07,,,30.21,0,30.24,,,,,,,,,,435,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/12/2014 3:51,FM-15,BKN:07 60,10,,72,22.2,65,18.5,61,16.1,68,0,0,,30.07,5,,30.22,0,30.24,,,,,,,,,,435,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/12/2014 4:51,FM-15,CLR:00,9,,71,21.7,65,18.3,61,16.1,71,0,0,,30.08,,,30.23,0,30.25,,,,,,,,,,435,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/12/2014 5:51,FM-15,CLR:00,8,,73,22.8,67,19.6,64,17.8,74,0,0,,30.09,,,30.23,0,30.26,,,,,,,,,,435,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/12/2014 6:51,FM-15,CLR:00,9,,74,23.3,66,18.9,61,16.1,64,5,260,,30.09,1,,30.23,0,30.26,,,,,,,,,,435,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/12/2014 7:51,FM-15,CLR:00,10,,76,24.4,66,18.7,59,15,56,3,VRB,,30.09,,,30.23,0,30.26,,,,,,,,,,435,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,7/12/2014 8:51,FM-15,CLR:00,10,,78,25.6,68,20,62,16.7,58,0,0,,30.08,,,30.23,0,30.25,,,,,,,,,,435,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
